timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1685185697596,7,Sign In,200,OK,Thread Group 1-25,text,true,,3925,545,25,25,http://localhost:8080/jpetstore/actions/Account.action?signonForm=,7,0,0
1685185697599,5,Reptiles,200,OK,Thread Group 1-12,text,true,,3712,252,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,5,0,0
1685185697814,5,Pajaros,200,OK,Thread Group 1-5,text,true,,3710,249,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS,5,0,0
1685185697954,10,Login,200,OK,Thread Group 1-17,text,true,,5262,1505,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,5,0,0
1685185697954,5,Login-0,302,Found,Thread Group 1-17,,true,,193,880,25,25,http://localhost:8080/jpetstore/actions/Account.action,5,0,0
1685185697959,5,Login-1,200,OK,Thread Group 1-17,text,true,,5069,625,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,5,0,0
1685185697984,8,Sign Out,200,OK,Thread Group 1-1,text,true,,5255,1075,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,4,0,0
1685185697984,4,Sign Out-0,302,Found,Thread Group 1-1,,true,,333,542,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,4,0,0
1685185697989,3,Sign Out-1,200,OK,Thread Group 1-1,text,true,,4922,533,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685185697993,5,Reptiles,200,OK,Thread Group 1-13,text,true,,3712,252,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,5,0,0
1685185698048,5,Perros,200,OK,Thread Group 1-9,text,true,,4296,248,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,5,0,0
1685185698194,2,Perros,200,OK,Thread Group 1-10,text,true,,4296,248,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,2,0,0
1685185698194,4,Sign Out,200,OK,Thread Group 1-2,text,true,,5255,1075,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685185698194,3,Sign Out-0,302,Found,Thread Group 1-2,,true,,333,542,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,3,0,0
1685185698197,1,Sign Out-1,200,OK,Thread Group 1-2,text,true,,4922,533,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685185698355,6,Pajaros,200,OK,Thread Group 1-6,text,true,,3710,249,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS,6,0,0
1685185698410,5,Reptiles,200,OK,Thread Group 1-14,text,true,,3712,252,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,5,0,0
1685185698465,9,Login,200,OK,Thread Group 1-18,text,true,,5262,1505,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,4,0,0
1685185698465,4,Login-0,302,Found,Thread Group 1-18,,true,,193,880,25,25,http://localhost:8080/jpetstore/actions/Account.action,4,0,0
1685185698470,4,Login-1,200,OK,Thread Group 1-18,text,true,,5069,625,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,4,0,0
1685185698608,10,Sign Out,200,OK,Thread Group 1-3,text,true,,5255,1075,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,4,0,0
1685185698608,4,Sign Out-0,302,Found,Thread Group 1-3,,true,,333,542,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,4,0,0
1685185698613,5,Sign Out-1,200,OK,Thread Group 1-3,text,true,,4922,533,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,5,0,0
1685185698612,7,Pajaros,200,OK,Thread Group 1-7,text,true,,3710,249,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS,7,0,0
1685185698759,5,Reptiles,200,OK,Thread Group 1-15,text,true,,3712,252,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,5,0,0
1685185698771,6,Perros,200,OK,Thread Group 1-11,text,true,,4296,248,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,6,0,0
1685185698804,12,Login,200,OK,Thread Group 1-19,text,true,,5262,1505,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,5,0,0
1685185698804,5,Login-0,302,Found,Thread Group 1-19,,true,,193,880,25,25,http://localhost:8080/jpetstore/actions/Account.action,5,0,0
1685185698809,7,Login-1,200,OK,Thread Group 1-19,text,true,,5069,625,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,7,0,0
1685185698979,9,Sign Out,200,OK,Thread Group 1-4,text,true,,5255,1075,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,5,0,0
1685185698979,5,Sign Out-0,302,Found,Thread Group 1-4,,true,,333,542,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,5,0,0
1685185698984,4,Sign Out-1,200,OK,Thread Group 1-4,text,true,,4922,533,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,4,0,0
1685185699012,6,Pajaros,200,OK,Thread Group 1-8,text,true,,3710,249,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS,6,0,0
1685185699053,5,Reptiles,200,OK,Thread Group 1-16,text,true,,3712,252,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,5,0,0
1685185699109,10,Login,200,OK,Thread Group 1-20,text,true,,5262,1505,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,5,0,0
1685185699109,5,Login-0,302,Found,Thread Group 1-20,,true,,193,880,25,25,http://localhost:8080/jpetstore/actions/Account.action,5,0,0
1685185699114,5,Login-1,200,OK,Thread Group 1-20,text,true,,5069,625,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,5,0,0
1685185699160,5,Perros,200,OK,Thread Group 1-12,text,true,,4296,248,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,5,0,0
1685185699407,14,Sign Out,200,OK,Thread Group 1-5,text,true,,5255,1075,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685185699407,1,Sign Out-0,302,Found,Thread Group 1-5,,true,,333,542,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,1,0,0
1685185699408,13,Sign Out-1,200,OK,Thread Group 1-5,text,true,,4922,533,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,13,0,0
1685185699510,3,Reptiles,200,OK,Thread Group 1-17,text,true,,3712,252,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,3,0,0
1685185699572,2,Perros,200,OK,Thread Group 1-13,text,true,,4296,248,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,2,0,0
1685185699572,3,Home,200,OK,Thread Group 1-1,text,true,,1497,391,25,25,http://localhost:8080/jpetstore/,1,0,0
1685185699572,1,Home-0,302,Found,Thread Group 1-1,,true,,146,195,25,25,http://localhost:8080/jpetstore,1,0,0
1685185699573,2,Home-1,200,OK,Thread Group 1-1,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,2,0,0
1685185699613,2,Pajaros,200,OK,Thread Group 1-9,text,true,,3710,249,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS,2,0,0
1685185699621,5,Login,200,OK,Thread Group 1-21,text,true,,5262,1505,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685185699621,2,Login-0,302,Found,Thread Group 1-21,,true,,193,880,25,25,http://localhost:8080/jpetstore/actions/Account.action,2,0,0
1685185699623,3,Login-1,200,OK,Thread Group 1-21,text,true,,5069,625,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685185699727,2,Pajaros,200,OK,Thread Group 1-10,text,true,,3710,249,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS,2,0,0
1685185699729,1,Home,200,OK,Thread Group 1-2,text,true,,1497,391,25,25,http://localhost:8080/jpetstore/,1,0,0
1685185699729,1,Home-0,302,Found,Thread Group 1-2,,true,,146,195,25,25,http://localhost:8080/jpetstore,1,0,0
1685185699730,0,Home-1,200,OK,Thread Group 1-2,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,0,0,0
1685185699902,10,Sign Out,200,OK,Thread Group 1-6,text,true,,5255,1075,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685185699902,2,Sign Out-0,302,Found,Thread Group 1-6,,true,,333,542,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,2,0,0
1685185699904,8,Sign Out-1,200,OK,Thread Group 1-6,text,true,,4922,533,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,8,0,0
1685185699971,5,Login,200,OK,Thread Group 1-22,text,true,,5262,1505,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685185699971,3,Login-0,302,Found,Thread Group 1-22,,true,,193,880,25,25,http://localhost:8080/jpetstore/actions/Account.action,3,0,0
1685185699974,2,Login-1,200,OK,Thread Group 1-22,text,true,,5069,625,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685185699981,3,Perros,200,OK,Thread Group 1-14,text,true,,4296,248,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,3,0,0
1685185699995,3,Reptiles,200,OK,Thread Group 1-18,text,true,,3712,252,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,3,0,0
1685185700155,4,Home,200,OK,Thread Group 1-3,text,true,,1497,391,25,25,http://localhost:8080/jpetstore/,2,0,0
1685185700155,2,Home-0,302,Found,Thread Group 1-3,,true,,146,195,25,25,http://localhost:8080/jpetstore,2,0,0
1685185700157,2,Home-1,200,OK,Thread Group 1-3,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,2,0,0
1685185700174,9,Sign Out,200,OK,Thread Group 1-7,text,true,,5255,1075,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,4,0,0
1685185700174,4,Sign Out-0,302,Found,Thread Group 1-7,,true,,333,542,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,4,0,0
1685185700178,5,Sign Out-1,200,OK,Thread Group 1-7,text,true,,4922,533,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,5,0,0
1685185700286,6,Perros,200,OK,Thread Group 1-15,text,true,,4296,248,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,6,0,0
1685185700342,5,Reptiles,200,OK,Thread Group 1-19,text,true,,3712,252,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,5,0,0
1685185700367,5,Pajaros,200,OK,Thread Group 1-11,text,true,,3710,249,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS,5,0,0
1685185700487,9,Login,200,OK,Thread Group 1-23,text,true,,5262,1505,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,4,0,0
1685185700487,4,Login-0,302,Found,Thread Group 1-23,,true,,193,880,25,25,http://localhost:8080/jpetstore/actions/Account.action,4,0,0
1685185700492,4,Login-1,200,OK,Thread Group 1-23,text,true,,5069,625,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,4,0,0
1685185700516,4,Home,200,OK,Thread Group 1-4,text,true,,1497,391,25,25,http://localhost:8080/jpetstore/,2,0,0
1685185700516,2,Home-0,302,Found,Thread Group 1-4,,true,,146,195,25,25,http://localhost:8080/jpetstore,2,0,0
1685185700518,2,Home-1,200,OK,Thread Group 1-4,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,2,0,0
1685185700559,9,Sign Out,200,OK,Thread Group 1-8,text,true,,5255,1075,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,4,0,0
1685185700559,4,Sign Out-0,302,Found,Thread Group 1-8,,true,,333,542,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,4,0,0
1685185700564,4,Sign Out-1,200,OK,Thread Group 1-8,text,true,,4922,533,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,4,0,0
1685185700610,6,Perros,200,OK,Thread Group 1-16,text,true,,4296,248,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,6,0,0
1685185700643,9,Login,200,OK,Thread Group 1-24,text,true,,5262,1505,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,4,0,0
1685185700643,4,Login-0,302,Found,Thread Group 1-24,,true,,193,880,25,25,http://localhost:8080/jpetstore/actions/Account.action,4,0,0
1685185700648,4,Login-1,200,OK,Thread Group 1-24,text,true,,5069,625,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,4,0,0
1685185700674,5,Pajaros,200,OK,Thread Group 1-12,text,true,,3710,249,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS,5,0,0
1685185700694,5,Reptiles,200,OK,Thread Group 1-20,text,true,,3712,252,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,5,0,0
1685185700972,4,Home,200,OK,Thread Group 1-5,text,true,,1497,391,25,25,http://localhost:8080/jpetstore/,1,0,0
1685185700972,1,Home-0,302,Found,Thread Group 1-5,,true,,146,195,25,25,http://localhost:8080/jpetstore,1,0,0
1685185700974,2,Home-1,200,OK,Thread Group 1-5,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,2,0,0
1685185701083,6,Perros,200,OK,Thread Group 1-17,text,true,,4296,248,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,6,0,0
1685185701101,6,Pajaros,200,OK,Thread Group 1-13,text,true,,3710,249,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS,6,0,0
1685185701147,4,Main Catalog,200,OK,Thread Group 1-1,text,true,,4832,468,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,4,0,0
1685185701157,7,Sign Out,200,OK,Thread Group 1-9,text,true,,5255,1075,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685185701157,3,Sign Out-0,302,Found,Thread Group 1-9,,true,,333,542,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,3,0,0
1685185701161,3,Sign Out-1,200,OK,Thread Group 1-9,text,true,,4922,533,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685185701184,5,Login,200,OK,Thread Group 1-25,text,true,,5262,1505,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685185701184,2,Login-0,302,Found,Thread Group 1-25,,true,,193,880,25,25,http://localhost:8080/jpetstore/actions/Account.action,2,0,0
1685185701186,3,Login-1,200,OK,Thread Group 1-25,text,true,,5069,625,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685185701211,2,Reptiles,200,OK,Thread Group 1-21,text,true,,3712,252,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,2,0,0
1685185701262,3,Main Catalog,200,OK,Thread Group 1-2,text,true,,4832,468,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685185701314,22,Sign Out,200,OK,Thread Group 1-10,text,true,,5255,1075,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685185701314,3,Sign Out-0,302,Found,Thread Group 1-10,,true,,333,542,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,3,0,0
1685185701317,19,Sign Out-1,200,OK,Thread Group 1-10,text,true,,4922,533,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,19,0,0
1685185701415,4,Home,200,OK,Thread Group 1-6,text,true,,1497,391,25,25,http://localhost:8080/jpetstore/,2,0,0
1685185701415,2,Home-0,302,Found,Thread Group 1-6,,true,,146,195,25,25,http://localhost:8080/jpetstore,2,0,0
1685185701418,1,Home-1,200,OK,Thread Group 1-6,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,1,0,0
1685185701505,5,Perros,200,OK,Thread Group 1-18,text,true,,4296,248,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,5,0,0
1685185701536,7,Pajaros,200,OK,Thread Group 1-14,text,true,,3710,249,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS,7,0,0
1685185701574,5,Reptiles,200,OK,Thread Group 1-22,text,true,,3712,252,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,5,0,0
1685185701728,2,Main Catalog,200,OK,Thread Group 1-3,text,true,,4832,468,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685185701756,1,Home,200,OK,Thread Group 1-7,text,true,,1497,391,25,25,http://localhost:8080/jpetstore/,1,0,0
1685185701756,1,Home-0,302,Found,Thread Group 1-7,,true,,146,195,25,25,http://localhost:8080/jpetstore,1,0,0
1685185701757,0,Home-1,200,OK,Thread Group 1-7,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,0,0,0
1685185701810,3,Pajaros,200,OK,Thread Group 1-15,text,true,,3710,249,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS,3,0,0
1685185701896,6,Perros,200,OK,Thread Group 1-19,text,true,,4296,248,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,6,0,0
1685185701920,10,Sign Out,200,OK,Thread Group 1-11,text,true,,5255,1075,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,5,0,0
1685185701920,5,Sign Out-0,302,Found,Thread Group 1-11,,true,,333,542,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,5,0,0
1685185701925,5,Sign Out-1,200,OK,Thread Group 1-11,text,true,,4922,533,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,4,0,0
1685185702040,5,Main Catalog,200,OK,Thread Group 1-4,text,true,,4832,468,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,5,0,0
1685185702088,5,Reptiles,200,OK,Thread Group 1-23,text,true,,3712,252,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,5,0,0
1685185702097,4,Home,200,OK,Thread Group 1-8,text,true,,1497,391,25,25,http://localhost:8080/jpetstore/,2,0,0
1685185702097,2,Home-0,302,Found,Thread Group 1-8,,true,,146,195,25,25,http://localhost:8080/jpetstore,2,0,0
1685185702099,2,Home-1,200,OK,Thread Group 1-8,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,2,0,0
1685185702184,9,Sign Out,200,OK,Thread Group 1-12,text,true,,5255,1075,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,5,0,0
1685185702184,5,Sign Out-0,302,Found,Thread Group 1-12,,true,,333,542,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,5,0,0
1685185702189,4,Sign Out-1,200,OK,Thread Group 1-12,text,true,,4922,533,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,4,0,0
1685185702209,5,Pajaros,200,OK,Thread Group 1-16,text,true,,3710,249,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS,5,0,0
1685185702216,7,Perros,200,OK,Thread Group 1-20,text,true,,4296,248,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,7,0,0
1685185702218,5,Reptiles,200,OK,Thread Group 1-24,text,true,,3712,252,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,5,0,0
1685185702507,5,Main Catalog,200,OK,Thread Group 1-5,text,true,,4832,468,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,5,0,0
1685185702657,3,Sign Out,200,OK,Thread Group 1-13,text,true,,5255,1075,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685185702657,2,Sign Out-0,302,Found,Thread Group 1-13,,true,,333,542,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,2,0,0
1685185702659,1,Sign Out-1,200,OK,Thread Group 1-13,text,true,,4922,533,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685185702679,2,Pajaros,200,OK,Thread Group 1-17,text,true,,3710,249,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS,2,0,0
1685185702710,3,Sign In,200,OK,Thread Group 1-1,text,true,,3923,545,25,25,http://localhost:8080/jpetstore/actions/Account.action?signonForm=,3,0,0
1685185702729,2,Reptiles,200,OK,Thread Group 1-25,text,true,,3712,252,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,2,0,0
